movieId,region,platforms
78174,HU,Horizon|HBO Go
78174,ID,iflix|HBO Go
78174,IE,Netflix|Amazon Prime Video
78174,IN,Netflix|Amazon Prime Video
78174,IT,Netflix
78174,JP,Netflix|Amazon Prime Video
78174,KR,Netflix
78174,LT,Netflix
78174,LV,Netflix
78174,MX,HBO Max
78174,MY,iflix|HBO Go
78174,NL,Netflix|KPN
78174,NO,HBO Max|Strim|HBO
78174,NZ,Neon TV
78174,PE,HBO Max
78174,PH,iflix|HBO Go
78174,PL,Netflix|Horizon|HBO Go|Player
78174,PY,HBO Max
78174,RO,Netflix|Horizon|HBO Go
78174,RU,Netflix|Ivi|Wink|More TV
78174,SE,HBO Max|HBO
78174,SG,HBO Go
78174,TH,iflix|HBO Go
78174,TR,Netflix|blutv
78174,US,HBO Max
78174,VE,HBO Max
78174,ZA,ShowMax
78209,AT,Maxdome
78209,CA,Crave Starz|Starz Play Amazon Channel
78209,GB,Virgin TV Go
78209,NL,KPN
78209,NO,Strim
78209,PT,Netflix
78218,AT,Amazon Prime Video
78218,CA,Amazon Prime Video
78218,DE,Amazon Prime Video
78218,DK,Filmstriben
78218,NO,Strim
78218,RU,More TV|Premier
78218,US,Netflix
78264,CA,Amazon Prime Video
78264,CH,SwissCom
78264,DE,RTL+|ArthouseCNMA
78264,EC,Movistar Play
78266,AU,Stan
78266,BE,Amazon Prime Video
78266,CA,Amazon Prime Video|Hoopla
78266,CH,Amazon Prime Video
78266,DE,Home of Horror
78266,ES,Amazon Prime Video
78266,FR,Amazon Prime Video
78266,IN,Hungama Play
78266,IT,Amazon Prime Video
78266,JP,U-NEXT
78266,PL,Horizon|Player
78266,RU,Ivi|Wink|More TV
78266,US,Hoopla
78266,ZA,ShowMax
78316,AR,Netflix|Amazon Prime Video|HBO Max|Movistar Play|Starz
78316,AU,BINGE|Foxtel Now
78316,BO,Netflix|Amazon Prime Video|HBO Max
78316,BR,Netflix|Amazon Prime Video|HBO Max|Telecine Play|Globo Play|Starz Play Amazon Channel|NOW|Starz
78316,CA,Amazon Prime Video|Crave Starz|Starz Play Amazon Channel
78316,CH,SwissCom
78316,CL,Netflix|Amazon Prime Video|HBO Max|Movistar Play|Starz
78316,CO,Netflix|Amazon Prime Video|HBO Max|Movistar Play
78316,CR,Netflix|Amazon Prime Video|HBO Max
78316,DE,RTL+|EntertainTV
78316,EC,Netflix|Amazon Prime Video|HBO Max|Movistar Play
78316,ES,Movistar Plus
78316,FR,SALTO
78316,GB,Virgin TV Go
78316,GR,Netflix
78316,GT,Netflix|Amazon Prime Video|HBO Max
78316,HN,Netflix|Amazon Prime Video|HBO Max
78316,ID,HBO Go
78316,IN,Lionsgate Play|VI movies and tv
78316,IT,Amazon Prime Video|Sky Go|Now TV
78316,KR,Watcha
78316,MX,Netflix|Amazon Prime Video|HBO Max|Starz Play Amazon Channel|Starz
78316,MY,HBO Go
78316,NL,KPN
78316,NO,Strim
78316,PE,Netflix|Amazon Prime Video|HBO Max|Movistar Play
78316,PH,HBO Go
78316,PL,Netflix|Horizon
78316,PT,Netflix|Amazon Prime Video
78316,PY,Netflix|Amazon Prime Video|HBO Max
78316,RU,Ivi|Wink|More TV|Premier|Kinopoisk
78316,SG,HBO Go
78316,TH,HBO Go
78316,US,Netflix|Pure Flix
78316,VE,Netflix|Amazon Prime Video|HBO Max
78316,ZA,Amazon Prime Video
78349,BR,Looke|NOW
78349,CA,IFC Amazon Channel
78349,JP,U-NEXT
78349,KR,wavve|Watcha
78349,NL,Videoland
78349,NO,Strim
78349,US,AMC Plus|AMC+ Roku Premium Channel|DIRECTV
78467,AR,Amazon Prime Video|HBO Max|Movistar Play
78467,BO,Amazon Prime Video|HBO Max
78467,BR,HBO Max
78467,CA,Netflix
78467,CL,Amazon Prime Video|HBO Max|Movistar Play
78467,CO,Amazon Prime Video|HBO Max|Movistar Play
78467,CR,Amazon Prime Video|HBO Max
78467,EC,HBO Max|Movistar Play
78467,ES,HBO Max|HBO
78467,GT,Amazon Prime Video|HBO Max
78467,HN,Amazon Prime Video|HBO Max
78467,MX,Amazon Prime Video|HBO Max
78467,NO,Strim
78467,PE,Amazon Prime Video|HBO Max
78467,PY,Amazon Prime Video|HBO Max
78467,RO,Horizon
78467,US,HBO Max
78467,VE,Amazon Prime Video|HBO Max
78467,ZA,Netflix
78469,AR,Star Plus|Movistar Play
78469,AT,Disney Plus|UPC TV
78469,AU,Disney Plus|Foxtel Now
78469,BE,Disney Plus
78469,BO,Star Plus
78469,BR,Star Plus
78469,CA,Disney Plus|Crave Starz|Starz Play Amazon Channel
78469,CH,Disney Plus|UPC TV
78469,CL,Star Plus|Movistar Play
78469,CO,Star Plus|Movistar Play
78469,CR,Star Plus
78469,DE,Disney Plus
78469,DK,Disney Plus
78469,EC,Star Plus|Movistar Play
78469,ES,Disney Plus
78469,FI,Disney Plus
78469,FR,Disney Plus
78469,GB,Disney Plus|Virgin TV Go
78469,GT,Star Plus
78469,HK,Disney Plus
78469,HN,Star Plus
78469,ID,Hotstar
78469,IE,Disney Plus
78469,IT,Disney Plus
78469,JP,Disney Plus|dTV
78469,KR,Disney Plus
78469,MX,Star Plus|Fox Premium
78469,NL,Disney Plus|KPN
78469,NO,Disney Plus|Strim
78469,NZ,Disney Plus
78469,PE,Star Plus
78469,PT,Disney Plus
78469,PY,Star Plus
78469,RU,Ivi|Kinopoisk
78469,SE,Disney Plus
78469,SG,Disney Plus
78469,TH,Hotstar
78469,TW,Disney Plus
78469,US,Amazon Prime Video|fuboTV|AMC Plus|AMC+ Roku Premium Channel|Epix Roku Premium Channel|DIRECTV|Sling TV|Spectrum On Demand
78469,VE,Star Plus
78499,AR,Disney Plus
78499,AT,Disney Plus|UPC TV
78499,AU,Disney Plus
78499,BE,Disney Plus
78499,BO,Disney Plus
78499,BR,Disney Plus
78499,CA,Disney Plus
78499,CH,Disney Plus|UPC TV
78499,CL,Disney Plus
78499,CO,Disney Plus
78499,CR,Disney Plus
78499,DE,Disney Plus
78499,DK,Disney Plus
78499,EC,Disney Plus
78499,ES,Disney Plus
78499,FI,Disney Plus
78499,FR,Disney Plus
78499,GB,Disney Plus|Virgin TV Go
78499,GT,Disney Plus
78499,HK,Disney Plus
78499,HN,Disney Plus
78499,ID,Hotstar
78499,IE,Disney Plus
78499,IN,Hotstar
78499,IT,Disney Plus
78499,JP,Disney Plus|Disney Plus
78499,KR,Disney Plus
78499,MX,Disney Plus
78499,MY,Hotstar
78499,NL,Disney Plus
78499,NO,Disney Plus|Strim
78499,NZ,Disney Plus
78499,PE,Disney Plus
78499,PL,Horizon|Player
78499,PT,Disney Plus
78499,PY,Disney Plus
78499,RU,Wink|Kinopoisk
78499,SE,Disney Plus
78499,SG,Disney Plus
78499,TH,Hotstar
78499,TW,Disney Plus
78499,US,Disney Plus
78499,VE,Disney Plus
78517,AR,DOCSVILLE
78517,AT,DOCSVILLE
78517,AU,DocPlay|DOCSVILLE
78517,BE,DOCSVILLE
78517,BG,DOCSVILLE
78517,BO,DOCSVILLE
78517,BR,DOCSVILLE
78517,CA,DOCSVILLE
78517,CH,DOCSVILLE
78517,CL,DOCSVILLE
78517,CO,DOCSVILLE
78517,CR,DOCSVILLE
78517,CZ,DOCSVILLE
78517,DE,DOCSVILLE
78517,DK,DOCSVILLE
78517,EC,DOCSVILLE
78517,EE,DOCSVILLE
78517,ES,DOCSVILLE
78517,FI,DOCSVILLE
78517,FR,DOCSVILLE
78517,GB,DOCSVILLE
78517,GR,DOCSVILLE
78517,GT,DOCSVILLE
78517,HK,DOCSVILLE
78517,HN,DOCSVILLE
78517,HU,DOCSVILLE
78517,ID,DOCSVILLE
78517,IE,DOCSVILLE
78517,IT,DOCSVILLE
78517,JP,DOCSVILLE
78517,KR,DOCSVILLE
78517,LT,DOCSVILLE
78517,LV,DOCSVILLE
78517,MX,DOCSVILLE
78517,MY,DOCSVILLE
78517,NL,DOCSVILLE
78517,NO,DOCSVILLE
78517,NZ,DocPlay|DOCSVILLE
78517,PE,DOCSVILLE
78517,PH,DOCSVILLE
78517,PL,DOCSVILLE
78517,PT,DOCSVILLE
78517,PY,DOCSVILLE
78517,RO,DOCSVILLE
78517,RU,DOCSVILLE
78517,SE,DOCSVILLE
78517,SG,DOCSVILLE
78517,TH,DOCSVILLE
78517,TR,DOCSVILLE
78517,TW,DOCSVILLE
78517,US,DOCSVILLE|AMC Plus|AMC+ Roku Premium Channel|DIRECTV
78517,VE,DOCSVILLE
78574,BE,Sooner|CineMember
78574,BG,HBO Go
78574,CA,Amazon Prime Video|Sundance Now
78574,CZ,HBO Go
78574,DK,Viaplay|Filmstriben
78574,ES,Amazon Prime Video|Filmin
78574,FI,Viaplay
78574,GB,Netflix|ARROW
78574,HU,Horizon|HBO Go
78574,IE,Netflix
78574,JP,U-NEXT
78574,NL,Sooner|CineMember
78574,NO,Viaplay|Strim
78574,PL,Horizon|HBO Go|Player
78574,RO,Horizon|HBO Go
78574,SE,Viaplay|Draken Films|TriArt Play
78574,US,fuboTV|Showtime Amazon Channel|Showtime Roku Premium Channel|Showtime|DIRECTV|Spectrum On Demand
78637,AR,Netflix|HBO Max|Movistar Play
78637,AT,Netflix|UPC TV
78637,AU,Netflix|BINGE|Foxtel Now|Stan
78637,BE,Netflix|Yelo Play
78637,BG,Netflix
78637,BO,Netflix|HBO Max
78637,BR,Netflix|HBO Max
78637,CA,Netflix|Club Illico
78637,CH,Netflix|UPC TV
78637,CL,Netflix|HBO Max
78637,CO,Netflix|HBO Max
78637,CR,Netflix|HBO Max
78637,CZ,Netflix
78637,DE,Netflix
78637,DK,Netflix|Viaplay
78637,EC,Netflix|HBO Max|Movistar Play
78637,ES,Netflix|Amazon Prime Video|Movistar Plus
78637,FI,Netflix|Viaplay
78637,FR,Netflix|Canal+|OCS Go|Filmo TV
78637,GB,Netflix|Sky Go|Netflix Kids|Now TV Cinema|Virgin TV Go
78637,GR,Netflix
78637,GT,Netflix|HBO Max
78637,HK,Netflix
78637,HN,Netflix|HBO Max
78637,HU,Netflix|Horizon
78637,ID,Netflix
78637,IE,Netflix|Sky Go|Netflix Kids|Now TV Cinema
78637,IN,Netflix
78637,IT,Netflix|Timvision
78637,JP,Netflix|U-NEXT
78637,KR,Netflix
78637,MX,Netflix|HBO Max
78637,MY,Netflix
78637,NL,Netflix|KPN
78637,NO,Netflix|Viaplay|Strim
78637,NZ,Netflix
78637,PE,Netflix|HBO Max|Movistar Play
78637,PH,Netflix
78637,PL,Netflix|Horizon
78637,PT,Netflix
78637,PY,Netflix|HBO Max
78637,RO,Netflix|Horizon
78637,RU,Netflix|Ivi
78637,SE,Netflix|Viaplay
78637,SG,Netflix
78637,TH,Netflix
78637,TR,Netflix
78637,TW,Netflix
78637,US,DIRECTV|Freeform|Spectrum On Demand
78637,VE,Netflix|HBO Max
78637,ZA,Netflix
78679,BE,Sooner|CineMember
78679,DE,Home of Horror
78679,DK,Filmstriben
78679,FR,Canal+
78679,NL,Sooner|CineMember
78679,NO,Strim
78679,RU,More TV|Premier
78679,US,AMC+ Roku Premium Channel|DIRECTV
78703,NO,Strim
78772,AR,Netflix|Amazon Prime Video|HBO Max|Movistar Play|Starz
78772,AT,Netflix|UPC TV
78772,AU,Netflix|BINGE|Foxtel Now|Stan
78772,BE,Netflix
78772,BO,Netflix|Amazon Prime Video|HBO Max
78772,BR,Netflix|Amazon Prime Video|HBO Max|Starz Play Amazon Channel|NOW|Starz
78772,CA,Netflix|Crave Starz|Starz Play Amazon Channel|Club Illico
78772,CH,Netflix|UPC TV
78772,CL,Netflix|Amazon Prime Video|HBO Max|Movistar Play|Starz
78772,CO,Netflix|Amazon Prime Video|HBO Max|Movistar Play
78772,CR,Netflix|Amazon Prime Video|HBO Max
78772,DE,Netflix
78772,DK,Netflix|Amazon Prime Video|Viaplay|HBO Max|HBO
78772,EC,Netflix|Amazon Prime Video|HBO Max
78772,ES,Netflix|HBO Max|Rakuten TV|Starz Play Amazon Channel|HBO|Starz
78772,FI,Netflix|Amazon Prime Video|HBO Max|Elisa Viihde|HBO|Telia Play
78772,GB,Netflix|Virgin TV Go
78772,GR,Netflix
78772,GT,Netflix|Amazon Prime Video|HBO Max
78772,HK,Netflix
78772,HN,Netflix|Amazon Prime Video|HBO Max
78772,ID,Netflix
78772,IE,Netflix
78772,IN,Netflix|Lionsgate Play|VI movies and tv
78772,IT,Netflix
78772,JP,Netflix|dTV|Hulu
78772,KR,Netflix
78772,LT,Telia Play
78772,MX,Netflix|Amazon Prime Video|HBO Max|Starz Play Amazon Channel|Starz
78772,MY,Netflix
78772,NL,Netflix|Starz Play Amazon Channel|Starz
78772,NO,Netflix|Amazon Prime Video|Viaplay|HBO Max|Strim|HBO
78772,PE,Netflix|Amazon Prime Video|HBO Max
78772,PH,Netflix
78772,PL,Player
78772,PT,Netflix
78772,PY,Netflix|Amazon Prime Video|HBO Max
78772,RO,Horizon
78772,SE,Netflix|Amazon Prime Video|Viaplay|HBO Max|HBO
78772,SG,Netflix
78772,TH,Netflix
78772,TR,Netflix
78772,TW,Netflix
78772,US,Netflix
78772,VE,Netflix|Amazon Prime Video|HBO Max
78774,AT,UPC TV
78774,BR,Amazon Prime Video|Looke
78774,CA,Hoopla
78774,CH,UPC TV
78774,DK,Filmstriben
78774,ES,Amazon Prime Video|Filmin|FlixOlé
78774,GB,Amazon Prime Video|Virgin TV Go
78774,IT,Amazon Prime Video|Timvision
78774,NO,Strim
78774,US,Hoopla
78836,AU,Mubi
78836,DE,ArthouseCNMA
78836,ES,Filmin
78836,IT,Mubi|Nexo Plus
78836,NO,Strim
78836,NZ,Mubi
78836,PL,Horizon
78836,RO,Mubi
78836,RU,Ivi|Premier|Kinopoisk
78836,SE,Draken Films
78836,US,AMC Plus|AMC+ Roku Premium Channel|DIRECTV
78893,AR,Netflix|Amazon Prime Video|Movistar Play
78893,AT,Netflix
78893,AU,Netflix|Amazon Prime Video|Stan
78893,BE,Netflix|Be TV Go
78893,BG,Netflix|Amazon Prime Video
78893,BO,Netflix|Amazon Prime Video
78893,BR,Netflix|Amazon Prime Video|Telecine Play|Globo Play
78893,CH,Netflix|Amazon Prime Video
78893,CL,Netflix|Amazon Prime Video|Movistar Play
78893,CO,Netflix|Amazon Prime Video|Movistar Play
78893,CR,Netflix|Amazon Prime Video
78893,CZ,Netflix|Amazon Prime Video
78893,DE,Netflix
78893,DK,Netflix|Amazon Prime Video
78893,EC,Netflix|Amazon Prime Video|Movistar Play
78893,EE,Netflix|Amazon Prime Video
78893,ES,Netflix|HBO Max|HBO
78893,FI,Netflix
78893,FR,Netflix
78893,GB,Netflix
78893,GR,Netflix|Amazon Prime Video
78893,GT,Netflix|Amazon Prime Video
78893,HN,Netflix|Amazon Prime Video
78893,HU,Netflix|Amazon Prime Video
78893,ID,HBO Go
78893,IE,Netflix
78893,IN,Netflix|Amazon Prime Video
78893,IT,Netflix
78893,JP,Netflix|U-NEXT
78893,KR,Netflix|Amazon Prime Video
78893,LT,Netflix|Amazon Prime Video
78893,LV,Netflix|Amazon Prime Video
78893,MX,Netflix|Amazon Prime Video
78893,MY,HBO Go
78893,NL,Netflix|Videoland|KPN
78893,NO,Netflix|Amazon Prime Video|Strim
78893,NZ,Netflix|Amazon Prime Video
78893,PE,Netflix|Amazon Prime Video
78893,PH,HBO Go
78893,PL,Netflix|Amazon Prime Video
78893,PT,Netflix|Amazon Prime Video|HBO Portugal
78893,PY,Netflix|Amazon Prime Video
78893,RO,Netflix|Amazon Prime Video
78893,RU,Amazon Prime Video|Ivi|Wink|More TV|Kinopoisk
78893,SE,Netflix|Amazon Prime Video
78893,SG,HBO Go
78893,TH,HBO Go
78893,TR,Netflix|Amazon Prime Video
78893,US,Netflix
78893,VE,Netflix|Amazon Prime Video
78893,ZA,Netflix|Amazon Prime Video
79006,AR,Disney Plus
79006,AT,Disney Plus
79006,AU,Disney Plus
79006,BO,Disney Plus
79006,BR,Disney Plus
79006,CA,Disney Plus
79006,CH,Disney Plus
79006,CL,Disney Plus
79006,CO,Disney Plus
79006,CR,Disney Plus
79006,DE,Disney Plus
79006,EC,Disney Plus
79006,ES,Disney Plus
79006,FR,Disney Plus
79006,GB,Disney Plus
79006,GT,Disney Plus
79006,HN,Disney Plus
79006,ID,Hotstar
79006,IE,Disney Plus
79006,IT,Disney Plus
79006,MX,Disney Plus
79006,MY,Hotstar
79006,NL,Disney Plus
79006,NZ,Disney Plus
79006,PE,Disney Plus
79006,PY,Disney Plus
79006,SG,Disney Plus
79006,US,Disney Plus
79006,VE,Disney Plus
79057,AR,Star Plus
79057,AT,Disney Plus|Maxdome|UPC TV
79057,AU,Disney Plus|Foxtel Now
79057,BE,Disney Plus
79057,BO,Star Plus
79057,BR,Star Plus
79057,CA,Disney Plus
79057,CH,Disney Plus|UPC TV
79057,CL,Star Plus
79057,CO,Star Plus
79057,CR,Star Plus
79057,DE,Disney Plus
79057,DK,Disney Plus|Viaplay
79057,EC,Star Plus
79057,ES,Disney Plus
79057,FI,Disney Plus|Viaplay
79057,FR,Disney Plus
79057,GB,Disney Plus|Virgin TV Go
79057,GT,Star Plus
79057,HK,Disney Plus
79057,HN,Star Plus
79057,ID,Hotstar
79057,IE,Disney Plus
79057,IT,Disney Plus
79057,JP,Disney Plus|dTV
79057,KR,Disney Plus
79057,MX,Star Plus
79057,MY,Hotstar
79057,NL,Disney Plus|KPN
79057,NO,Disney Plus|Viaplay|Strim
79057,NZ,Disney Plus
79057,PE,Star Plus
79057,PL,Horizon|Player
79057,PT,Disney Plus
79057,PY,Star Plus
79057,RU,Ivi|Kinopoisk
79057,SE,Disney Plus|Viaplay
79057,SG,Disney Plus
79057,TH,Hotstar
79057,TW,Disney Plus
79057,VE,Star Plus
79073,AT,Amazon Arthaus Channel
79073,DE,Amazon Arthaus Channel
79073,DK,Filmstriben
79073,ES,Filmin
79073,GB,Mubi|Mubi Amazon Channel
79073,IE,Mubi
79073,NO,Strim
79073,US,Amazon Prime Video
79091,AR,Netflix|Amazon Prime Video|Movistar Play|Claro video
79091,AT,Amazon Prime Video|UPC TV
79091,AU,Netflix|Amazon Prime Video|BINGE|Foxtel Now|Stan
79091,BE,Netflix|Amazon Prime Video
79091,BG,Netflix|Amazon Prime Video
79091,BO,Netflix|Amazon Prime Video
79091,BR,Netflix|Amazon Prime Video|Telecine Play|Claro video|NOW
79091,CA,Netflix|Amazon Prime Video|Crave|Crave Plus
79091,CH,Netflix|Amazon Prime Video|UPC TV
79091,CL,Netflix|Amazon Prime Video|Movistar Play|Claro video
79091,CO,Netflix|Amazon Prime Video|Movistar Play|Claro video
79091,CR,Netflix|Amazon Prime Video
79091,CZ,Netflix|Amazon Prime Video
79091,DE,Amazon Prime Video
79091,DK,Netflix|Amazon Prime Video|Viaplay|HBO
79091,EC,Netflix|Amazon Prime Video|Movistar Play
79091,EE,Netflix|Amazon Prime Video
79091,ES,Netflix|Amazon Prime Video|Movistar Plus
79091,FI,Netflix|Amazon Prime Video|Viaplay|Elisa Viihde|HBO|Telia Play
79091,FR,Netflix|Amazon Prime Video
79091,GB,Netflix|Amazon Prime Video|Netflix Kids|Virgin TV Go
79091,GR,Netflix|Amazon Prime Video
79091,GT,Netflix|Amazon Prime Video
79091,HK,Netflix|Amazon Prime Video
79091,HN,Netflix|Amazon Prime Video
79091,HU,Netflix|Amazon Prime Video
79091,ID,Netflix|Amazon Prime Video|HBO Go
79091,IE,Netflix|Amazon Prime Video|Netflix Kids
79091,IN,Netflix|Amazon Prime Video
79091,IT,Netflix|Amazon Prime Video
79091,JP,Netflix|Amazon Prime Video|dTV|U-NEXT|Hulu
79091,KR,Netflix|Amazon Prime Video|wavve|Watcha
79091,LT,Netflix|Amazon Prime Video
79091,LV,Netflix|Amazon Prime Video
79091,MX,Netflix|Amazon Prime Video|Claro video
79091,MY,Netflix|Amazon Prime Video|HBO Go
79091,NL,Netflix|KPN
79091,NO,Netflix|Amazon Prime Video|Viaplay|Strim|HBO
79091,NZ,Netflix|Amazon Prime Video
79091,PE,Netflix|Amazon Prime Video
79091,PH,Netflix|Amazon Prime Video|HBO Go
79091,PL,Netflix|Amazon Prime Video|Horizon|Player
79091,PT,Netflix|Amazon Prime Video
79091,PY,Netflix|Amazon Prime Video
79091,RO,Netflix|Amazon Prime Video
79091,RU,Netflix|Amazon Prime Video|Ivi|Wink|More TV|Kinopoisk
79091,SE,Netflix|Amazon Prime Video|Viaplay|HBO
79091,SG,Netflix|HBO Go
79091,TH,Netflix|Amazon Prime Video|HBO Go
79091,TR,Netflix|Amazon Prime Video
79091,TW,Netflix|Amazon Prime Video
79091,US,Peacock Premium
79091,VE,Netflix|Amazon Prime Video
79091,ZA,Netflix|Amazon Prime Video
79132,AR,Amazon Prime Video|HBO Max|Movistar Play
79132,AT,Netflix|Sky Ticket|Sky Go|Sky X|UPC TV
79132,AU,BINGE|Foxtel Now
79132,BE,Netflix|Amazon Prime Video
79132,BG,Netflix
79132,BO,Amazon Prime Video|HBO Max
79132,BR,HBO Max|NOW
79132,CA,Netflix|Crave|Crave Starz|Starz Play Amazon Channel|Club Illico
79132,CH,Netflix|SwissCom|UPC TV
79132,CL,Amazon Prime Video|HBO Max|Movistar Play
79132,CO,Amazon Prime Video|HBO Max|Movistar Play
79132,CR,Amazon Prime Video|HBO Max
79132,CZ,HBO Go
79132,DE,Netflix|Sky Ticket|Sky Go
79132,DK,Amazon Prime Video|C More|HBO Max
79132,EC,Amazon Prime Video|HBO Max|Movistar Play
79132,EE,Netflix
79132,ES,Netflix|HBO Max|HBO
79132,FI,Amazon Prime Video|C More|HBO Max|Telia Play
79132,FR,Netflix
79132,GB,Sky Go|Now TV Cinema|Virgin TV Go
79132,GR,Netflix
79132,GT,Amazon Prime Video|HBO Max
79132,HN,Amazon Prime Video|HBO Max
79132,HU,Horizon|HBO Go
79132,ID,HBO Go
79132,IE,Sky Go|Now TV Cinema
79132,IN,Netflix|Amazon Prime Video
79132,IT,Netflix
79132,JP,Netflix|Amazon Prime Video|dTV|U-NEXT|Hulu
79132,KR,Netflix|wavve|Watcha
79132,LT,Netflix
79132,LV,Netflix
79132,MX,Amazon Prime Video|HBO Max
79132,MY,HBO Go
79132,NL,Netflix|Amazon Prime Video|KPN
79132,NO,Amazon Prime Video|C More|HBO Max|SumoTV|Strim
79132,NZ,Netflix
79132,PE,Amazon Prime Video|HBO Max
79132,PH,HBO Go
79132,PL,Netflix|Horizon|HBO Go|Player
79132,PT,HBO Portugal
79132,PY,Amazon Prime Video|HBO Max
79132,RO,Netflix|Horizon|HBO Go
79132,RU,Netflix|Ivi|Wink|Kinopoisk
79132,SE,Amazon Prime Video|C More|HBO Max|Comhem Play
79132,SG,HBO Go
79132,TH,HBO Go
79132,TR,Netflix|blutv
79132,US,Hulu|HBO Max
79132,VE,Amazon Prime Video|HBO Max
79132,ZA,ShowMax
79134,AR,Netflix
79134,AT,Netflix|UPC TV
79134,AU,Netflix
79134,BE,Netflix
79134,BG,Netflix
79134,BO,Netflix
79134,BR,Netflix|Telecine Play|NOW
79134,CA,Netflix
79134,CH,Netflix|Amazon Prime Video|UPC TV
79134,CL,Netflix|Movistar Play
79134,CO,Netflix|Movistar Play
79134,CR,Netflix
79134,CZ,Netflix
79134,DE,Netflix|Netflix Kids
79134,DK,Netflix
79134,EC,Netflix|Movistar Play
79134,EE,Netflix
79134,ES,Rakuten TV|Starz Play Amazon Channel|Starz
79134,FI,Netflix
79134,FR,Amazon Prime Video
79134,GB,Sky Go|Now TV Cinema|Virgin TV Go
79134,GR,Netflix
79134,GT,Netflix
79134,HK,Ivi
79134,HN,Netflix
79134,HU,Netflix
79134,IE,Sky Go|Now TV Cinema
79134,IN,Netflix|Sony Liv
79134,IT,Netflix
79134,JP,Netflix
79134,KR,Netflix
79134,LT,Netflix
79134,LV,Netflix
79134,MX,Netflix
79134,NL,Netflix|Starz Play Amazon Channel|Film1|KPN|Starz
79134,NO,Netflix|Strim
79134,NZ,Amazon Prime Video|Neon TV
79134,PE,Netflix
79134,PL,Netflix|Horizon
79134,PY,Netflix
79134,RO,Netflix
79134,RU,Netflix|Ivi|More TV
79134,SE,Netflix
79134,TR,Netflix
79134,TW,Ivi
79134,US,Netflix|Hulu|DIRECTV|Freeform|Sling TV|Spectrum On Demand
79134,VE,Netflix
79134,ZA,Netflix
79139,AR,Disney Plus|BroadwayHD
79139,AT,Disney Plus|BroadwayHD
79139,AU,Disney Plus|BroadwayHD
79139,BE,Disney Plus|BroadwayHD
79139,BG,BroadwayHD
79139,BO,Disney Plus|BroadwayHD
79139,BR,Disney Plus|BroadwayHD
79139,CA,Disney Plus|BroadwayHD
79139,CH,Disney Plus|BroadwayHD
79139,CL,Disney Plus|BroadwayHD
79139,CO,Disney Plus|BroadwayHD
79139,CR,Disney Plus|BroadwayHD
79139,CZ,BroadwayHD
79139,DE,Disney Plus|BroadwayHD
79139,DK,Disney Plus|BroadwayHD
79139,EC,Disney Plus|BroadwayHD
79139,EE,BroadwayHD
79139,ES,Disney Plus|BroadwayHD
79139,FI,Disney Plus|BroadwayHD
79139,FR,Disney Plus|BroadwayHD
79139,GB,Disney Plus|BroadwayHD|Virgin TV Go
79139,GR,BroadwayHD
79139,GT,Disney Plus|BroadwayHD
79139,HK,Disney Plus|BroadwayHD
79139,HN,Disney Plus|BroadwayHD
79139,HU,BroadwayHD
79139,ID,Hotstar|BroadwayHD
79139,IE,Disney Plus|BroadwayHD
79139,IN,Hotstar|BroadwayHD
79139,IT,Disney Plus|BroadwayHD
79139,JP,Disney Plus|Disney Plus|BroadwayHD
79139,KR,Disney Plus|BroadwayHD
79139,LT,BroadwayHD
79139,LV,BroadwayHD
79139,MX,Disney Plus|BroadwayHD
79139,MY,Hotstar|BroadwayHD
79139,NL,Disney Plus|BroadwayHD
79139,NO,Disney Plus|BroadwayHD
79139,NZ,Disney Plus|BroadwayHD
79139,PE,Disney Plus|BroadwayHD
79139,PH,BroadwayHD
79139,PL,BroadwayHD
79139,PT,Disney Plus|BroadwayHD
79139,PY,Disney Plus|BroadwayHD
79139,RO,BroadwayHD
79139,RU,Ivi|BroadwayHD|Kinopoisk
79139,SE,Disney Plus|BroadwayHD
79139,SG,Disney Plus|BroadwayHD
79139,TH,Hotstar|BroadwayHD
79139,TR,BroadwayHD
79139,TW,Disney Plus|BroadwayHD
79139,US,Disney Plus|BroadwayHD
79139,VE,Disney Plus|BroadwayHD
79139,ZA,BroadwayHD
79185,AR,Netflix|Amazon Prime Video|Star Plus|Movistar Play
79185,AT,Amazon Prime Video
79185,AU,Netflix|Amazon Prime Video
79185,BE,Amazon Prime Video
79185,BG,Netflix|Amazon Prime Video
79185,BO,Netflix|Amazon Prime Video|Star Plus
79185,BR,Netflix|Amazon Prime Video|Star Plus|Telecine Play
79185,CH,Amazon Prime Video
79185,CL,Netflix|Amazon Prime Video|Star Plus|Movistar Play
79185,CO,Netflix|Amazon Prime Video|Star Plus|Movistar Play
79185,CR,Netflix|Amazon Prime Video|Star Plus
79185,CZ,Amazon Prime Video
79185,DE,Amazon Prime Video
79185,DK,Amazon Prime Video
79185,EC,Netflix|Amazon Prime Video|Star Plus|Movistar Play
79185,EE,Netflix|Amazon Prime Video
79185,ES,Netflix|Amazon Prime Video
79185,FI,Amazon Prime Video
79185,FR,Netflix|Amazon Prime Video
79185,GB,Netflix|Amazon Prime Video|Virgin TV Go
79185,GR,Netflix|Amazon Prime Video
79185,GT,Netflix|Amazon Prime Video|Star Plus
79185,HK,Netflix|Amazon Prime Video
79185,HN,Netflix|Amazon Prime Video|Star Plus
79185,HU,Amazon Prime Video|Horizon
79185,ID,Amazon Prime Video|HBO Go
79185,IE,Netflix|Amazon Prime Video
79185,IN,Amazon Prime Video
